iso_code,location,total_cases,date,total_vaccinations_per_hundred,population_density
CYP,Cyprus,72913.0,2021-05-26,62.57,127.657
CYP,Cyprus,72913.0,2021-05-27,63.89,127.657
CYP,Cyprus,73440.0,2021-05-30,66.51,127.657
CYP,Cyprus,73440.0,2021-06-01,68.67,127.657
CYP,Cyprus,73440.0,2021-06-02,69.45,127.657
CYP,Cyprus,73440.0,2021-06-03,70.58,127.657
CYP,Cyprus,73872.0,2021-06-06,72.43,127.657
CYP,Cyprus,73872.0,2021-06-07,73.09,127.657
CYP,Cyprus,73872.0,2021-06-08,73.89,127.657
CYP,Cyprus,73872.0,2021-06-09,75.12,127.657
CYP,Cyprus,73872.0,2021-06-10,76.03,127.657
CYP,Cyprus,73872.0,2021-06-11,76.98,127.657
CYP,Cyprus,73872.0,2021-06-12,78.28,127.657
CYP,Cyprus,74279.0,2021-06-15,80.22,127.657
CYP,Cyprus,74279.0,2021-06-16,81.3,127.657
CYP,Cyprus,74279.0,2021-06-17,82.52,127.657
CYP,Cyprus,74279.0,2021-06-19,84.05,127.657
CYP,Cyprus,74704.0,2021-06-23,85.74,127.657
CYP,Cyprus,74704.0,2021-06-24,86.82,127.657
CYP,Cyprus,75691.0,2021-06-30,90.32,127.657
CYP,Cyprus,75691.0,2021-07-02,92.61,127.657
CYP,Cyprus,75691.0,2021-07-03,93.3,127.657
CYP,Cyprus,78953.0,2021-07-05,94.78,127.657
CYP,Cyprus,78953.0,2021-07-06,95.64,127.657
CYP,Cyprus,78953.0,2021-07-07,96.77,127.657
CYP,Cyprus,78953.0,2021-07-08,97.8,127.657
CYP,Cyprus,78953.0,2021-07-09,98.64,127.657
CYP,Cyprus,78953.0,2021-07-10,99.01,127.657
CYP,Cyprus,84931.0,2021-07-12,100.15,127.657
CYP,Cyprus,84931.0,2021-07-13,100.87,127.657
CYP,Cyprus,84931.0,2021-07-14,101.6,127.657
CYP,Cyprus,84931.0,2021-07-15,102.32,127.657
CYP,Cyprus,84931.0,2021-07-17,103.29,127.657
CYP,Cyprus,91846.0,2021-07-19,104.25,127.657
CYP,Cyprus,91846.0,2021-07-20,105.07,127.657
CYP,Cyprus,91846.0,2021-07-21,105.59,127.657
CYP,Cyprus,91846.0,2021-07-22,106.14,127.657
CYP,Cyprus,91846.0,2021-07-24,107.01,127.657
CYP,Cyprus,98499.0,2021-07-25,107.08,127.657
CYP,Cyprus,98499.0,2021-07-27,108.27,127.657
CYP,Cyprus,98499.0,2021-07-28,108.81,127.657
CYP,Cyprus,98499.0,2021-07-29,109.42,127.657
CYP,Cyprus,103669.0,2021-08-02,110.98,127.657
CYP,Cyprus,103669.0,2021-08-03,111.72,127.657
CYP,Cyprus,103669.0,2021-08-04,112.45,127.657
CYP,Cyprus,103669.0,2021-08-05,113.19,127.657
CYP,Cyprus,103669.0,2021-08-07,114.0,127.657
CYP,Cyprus,107316.0,2021-08-09,114.7,127.657
CYP,Cyprus,107316.0,2021-08-10,115.2,127.657
CYP,Cyprus,107316.0,2021-08-11,115.7,127.657
CYP,Cyprus,107316.0,2021-08-12,116.17,127.657
CYP,Cyprus,107316.0,2021-08-13,116.89,127.657
CYP,Cyprus,110430.0,2021-08-16,117.35,127.657
CYP,Cyprus,110430.0,2021-08-17,117.87,127.657
CYP,Cyprus,110430.0,2021-08-18,118.38,127.657
CYP,Cyprus,110430.0,2021-08-20,119.3,127.657
CYP,Cyprus,110430.0,2021-08-21,119.32,127.657
CYP,Cyprus,112863.0,2021-08-26,121.09,127.657
CYP,Cyprus,114792.0,2021-08-30,122.14,127.657
CYP,Cyprus,114792.0,2021-09-01,122.58,127.657
CYP,Cyprus,114792.0,2021-09-02,122.88,127.657
CYP,Cyprus,114792.0,2021-09-03,123.38,127.657
CYP,Cyprus,116622.0,2021-09-06,123.89,127.657
CYP,Cyprus,116622.0,2021-09-08,124.5,127.657
CYP,Cyprus,116622.0,2021-09-09,124.71,127.657
CYP,Cyprus,116622.0,2021-09-11,125.19,127.657
CYP,Cyprus,117832.0,2021-09-13,125.53,127.657
CYP,Cyprus,117832.0,2021-09-14,125.73,127.657
CYP,Cyprus,117832.0,2021-09-15,125.89,127.657
CYP,Cyprus,117832.0,2021-09-16,126.08,127.657
CYP,Cyprus,118864.0,2021-09-21,127.43,127.657
CYP,Cyprus,118864.0,2021-09-22,127.69,127.657
CYP,Cyprus,118864.0,2021-09-23,127.94,127.657
CYP,Cyprus,119690.0,2021-09-27,128.96,127.657
CYP,Cyprus,119690.0,2021-09-29,129.58,127.657
CYP,Cyprus,119690.0,2021-10-02,130.04,127.657
CYP,Cyprus,120416.0,2021-10-05,130.71,127.657
CYP,Cyprus,120416.0,2021-10-07,131.35,127.657
CYP,Cyprus,121271.0,2021-10-10,131.93,127.657
CYP,Cyprus,121271.0,2021-10-11,132.42,127.657
CYP,Cyprus,121271.0,2021-10-12,132.69,127.657
CYP,Cyprus,121271.0,2021-10-14,133.24,127.657
CYP,Cyprus,122264.0,2021-10-19,134.08,127.657
CYP,Cyprus,122264.0,2021-10-20,134.3,127.657
CYP,Cyprus,123269.0,2021-10-25,134.98,127.657
CYP,Cyprus,123269.0,2021-10-27,135.32,127.657
CYP,Cyprus,123269.0,2021-10-30,135.68,127.657
CYP,Cyprus,124333.0,2021-11-02,135.91,127.657
CYP,Cyprus,124333.0,2021-11-03,136.24,127.657
CYP,Cyprus,124333.0,2021-11-04,136.51,127.657
CYP,Cyprus,125815.0,2021-11-08,137.13,127.657
CYP,Cyprus,125815.0,2021-11-11,138.06,127.657
CYP,Cyprus,125815.0,2021-11-13,138.54,127.657
CYP,Cyprus,127478.0,2021-11-16,139.42,127.657
CYP,Cyprus,127478.0,2021-11-18,140.33,127.657
CYP,Cyprus,129888.0,2021-11-21,141.4,127.657
CYP,Cyprus,129888.0,2021-11-23,143.11,127.657
CYP,Cyprus,129888.0,2021-11-25,144.91,127.657
CYP,Cyprus,129888.0,2021-11-27,146.29,127.657
CYP,Cyprus,132937.0,2021-12-01,149.45,127.657
CYP,Cyprus,132937.0,2021-12-04,152.04,127.657
CYP,Cyprus,136525.0,2021-12-07,154.21,127.657
CYP,Cyprus,136525.0,2021-12-08,155.15,127.657
CYP,Cyprus,136525.0,2021-12-11,157.73,127.657
CYP,Cyprus,140458.0,2021-12-14,160.2,127.657
CYP,Cyprus,140458.0,2021-12-15,161.39,127.657
CYP,Cyprus,144713.0,2021-12-20,165.97,127.657
CYP,Cyprus,144713.0,2021-12-21,166.98,127.657
CYP,Cyprus,144713.0,2021-12-23,172.0,127.657
CYP,Cyprus,167479.0,2022-01-08,178.06,127.657
CYP,Cyprus,193202.0,2022-01-10,178.96,127.657
CYP,Cyprus,193202.0,2022-01-12,180.6,127.657
CYP,Cyprus,193202.0,2022-01-13,181.37,127.657
CYP,Cyprus,193202.0,2022-01-15,182.54,127.657
CYP,Cyprus,215609.0,2022-01-20,185.08,127.657
CYP,Cyprus,215609.0,2022-01-22,186.1,127.657
CYP,Cyprus,231382.0,2022-01-24,186.58,127.657
CYP,Cyprus,231382.0,2022-01-26,187.48,127.657
CYP,Cyprus,231382.0,2022-01-27,187.77,127.657
CYP,Cyprus,248362.0,2022-01-31,189.01,127.657
CYP,Cyprus,248362.0,2022-02-02,192.97,127.657
CYP,Cyprus,248362.0,2022-02-03,193.24,127.657
CYP,Cyprus,268657.0,2022-02-06,194.01,127.657
CYP,Cyprus,268657.0,2022-02-08,194.62,127.657
CYP,Cyprus,268657.0,2022-02-09,194.99,127.657
CYP,Cyprus,286888.0,2022-02-13,195.87,127.657
CYP,Cyprus,286888.0,2022-02-14,196.06,127.657
CYP,Cyprus,286888.0,2022-02-15,196.24,127.657
CYP,Cyprus,286888.0,2022-02-16,196.49,127.657
CYP,Cyprus,286888.0,2022-02-17,196.64,127.657
CYP,Cyprus,286888.0,2022-02-19,197.05,127.657
CYP,Cyprus,303328.0,2022-02-21,197.2,127.657
CYP,Cyprus,303328.0,2022-02-22,197.34,127.657
CYP,Cyprus,303328.0,2022-02-23,197.5,127.657
CYP,Cyprus,303328.0,2022-02-26,197.93,127.657
CYP,Cyprus,436949.0,2022-04-09,198.06,127.657
CYP,Cyprus,455964.0,2022-04-16,198.44,127.657
CYP,Cyprus,470319.0,2022-04-26,198.69,127.657
CYP,Cyprus,470319.0,2022-04-30,198.84,127.657
CYP,Cyprus,483664.0,2022-05-14,199.17,127.657
CYP,Cyprus,493984.0,2022-06-15,199.52,127.657
CYP,Cyprus,504717.0,2022-06-28,199.64,127.657
CYP,Cyprus,556048.0,2022-07-26,199.93,127.657
CYP,Cyprus,568383.0,2022-08-10,200.05,127.657
CYP,Cyprus,571994.0,2022-08-19,200.1,127.657
CYP,Cyprus,585313.0,2022-09-27,200.28,127.657
CYP,Cyprus,625562.0,2022-12-21,200.62,127.657
CYP,Cyprus,647031.0,2023-02-22,200.74,127.657
CZE,Czechia,675062.0,2020-12-27,0.01,137.176
CZE,Czechia,675062.0,2020-12-28,0.03,137.176
CZE,Czechia,675062.0,2020-12-29,0.07,137.176
CZE,Czechia,675062.0,2020-12-30,0.1,137.176
CZE,Czechia,675062.0,2020-12-31,0.11,137.176
CZE,Czechia,675062.0,2021-01-01,0.12,137.176
CZE,Czechia,675062.0,2021-01-02,0.13,137.176
CZE,Czechia,745603.0,2021-01-03,0.14,137.176
CZE,Czechia,745603.0,2021-01-04,0.17,137.176
CZE,Czechia,745603.0,2021-01-05,0.21,137.176
CZE,Czechia,745603.0,2021-01-06,0.27,137.176
CZE,Czechia,745603.0,2021-01-07,0.35,137.176
CZE,Czechia,745603.0,2021-01-08,0.44,137.176
CZE,Czechia,745603.0,2021-01-09,0.46,137.176
CZE,Czechia,837721.0,2021-01-10,0.48,137.176
CZE,Czechia,837721.0,2021-01-11,0.57,137.176
CZE,Czechia,837721.0,2021-01-12,0.7,137.176
CZE,Czechia,837721.0,2021-01-13,0.83,137.176
CZE,Czechia,837721.0,2021-01-14,0.97,137.176
CZE,Czechia,837721.0,2021-01-15,1.11,137.176
CZE,Czechia,837721.0,2021-01-16,1.14,137.176
CZE,Czechia,896614.0,2021-01-17,1.17,137.176
CZE,Czechia,896614.0,2021-01-18,1.31,137.176
CZE,Czechia,896614.0,2021-01-19,1.45,137.176
CZE,Czechia,896614.0,2021-01-20,1.61,137.176
CZE,Czechia,896614.0,2021-01-21,1.77,137.176
CZE,Czechia,896614.0,2021-01-22,1.93,137.176
CZE,Czechia,896614.0,2021-01-23,1.97,137.176
CZE,Czechia,945739.0,2021-01-24,2.0,137.176
CZE,Czechia,945739.0,2021-01-25,2.12,137.176
CZE,Czechia,945739.0,2021-01-26,2.26,137.176
CZE,Czechia,945739.0,2021-01-27,2.38,137.176
CZE,Czechia,945739.0,2021-01-28,2.51,137.176
CZE,Czechia,945739.0,2021-01-29,2.64,137.176
CZE,Czechia,945739.0,2021-01-30,2.66,137.176
CZE,Czechia,993678.0,2021-01-31,2.68,137.176
CZE,Czechia,993678.0,2021-02-01,2.79,137.176
CZE,Czechia,993678.0,2021-02-02,2.93,137.176
CZE,Czechia,993678.0,2021-02-03,3.08,137.176
CZE,Czechia,993678.0,2021-02-04,3.25,137.176
CZE,Czechia,993678.0,2021-02-05,3.4,137.176
CZE,Czechia,993678.0,2021-02-06,3.43,137.176
CZE,Czechia,1044549.0,2021-02-07,3.46,137.176
CZE,Czechia,1044549.0,2021-02-08,3.61,137.176
CZE,Czechia,1044549.0,2021-02-09,3.77,137.176
CZE,Czechia,1044549.0,2021-02-10,3.95,137.176
CZE,Czechia,1044549.0,2021-02-11,4.17,137.176
CZE,Czechia,1044549.0,2021-02-12,4.37,137.176
CZE,Czechia,1044549.0,2021-02-13,4.42,137.176
CZE,Czechia,1098387.0,2021-02-14,4.44,137.176
CZE,Czechia,1098387.0,2021-02-15,4.59,137.176
CZE,Czechia,1098387.0,2021-02-16,4.76,137.176
CZE,Czechia,1098387.0,2021-02-17,4.93,137.176
CZE,Czechia,1098387.0,2021-02-18,5.13,137.176
CZE,Czechia,1098387.0,2021-02-19,5.31,137.176
CZE,Czechia,1098387.0,2021-02-20,5.34,137.176
CZE,Czechia,1164370.0,2021-02-21,5.36,137.176
CZE,Czechia,1164370.0,2021-02-22,5.51,137.176
CZE,Czechia,1164370.0,2021-02-23,5.7,137.176
CZE,Czechia,1164370.0,2021-02-24,5.89,137.176
CZE,Czechia,1164370.0,2021-02-25,6.12,137.176
CZE,Czechia,1164370.0,2021-02-26,6.32,137.176
CZE,Czechia,1164370.0,2021-02-27,6.36,137.176
CZE,Czechia,1247792.0,2021-02-28,6.39,137.176
CZE,Czechia,1247792.0,2021-03-01,6.6,137.176
CZE,Czechia,1247792.0,2021-03-02,6.9,137.176
CZE,Czechia,1247792.0,2021-03-03,7.24,137.176
CZE,Czechia,1247792.0,2021-03-04,7.6,137.176
CZE,Czechia,1247792.0,2021-03-05,7.92,137.176
CZE,Czechia,1247792.0,2021-03-06,8.05,137.176
CZE,Czechia,1334950.0,2021-03-07,8.17,137.176
CZE,Czechia,1334950.0,2021-03-08,8.5,137.176
CZE,Czechia,1334950.0,2021-03-09,8.9,137.176
CZE,Czechia,1334950.0,2021-03-10,9.36,137.176
CZE,Czechia,1334950.0,2021-03-11,9.87,137.176
CZE,Czechia,1334950.0,2021-03-12,10.32,137.176
CZE,Czechia,1334950.0,2021-03-13,10.5,137.176
CZE,Czechia,1413988.0,2021-03-14,10.62,137.176
CZE,Czechia,1413988.0,2021-03-15,10.98,137.176
CZE,Czechia,1413988.0,2021-03-16,11.45,137.176
CZE,Czechia,1413988.0,2021-03-17,11.9,137.176
CZE,Czechia,1413988.0,2021-03-18,12.38,137.176
CZE,Czechia,1413988.0,2021-03-19,12.84,137.176
CZE,Czechia,1413988.0,2021-03-20,13.01,137.176
CZE,Czechia,1481076.0,2021-03-21,13.09,137.176
CZE,Czechia,1481076.0,2021-03-22,13.45,137.176
CZE,Czechia,1481076.0,2021-03-23,13.83,137.176
CZE,Czechia,1481076.0,2021-03-24,14.23,137.176
CZE,Czechia,1481076.0,2021-03-25,14.65,137.176
CZE,Czechia,1481076.0,2021-03-26,15.06,137.176
CZE,Czechia,1481076.0,2021-03-27,15.18,137.176
CZE,Czechia,1532129.0,2021-03-28,15.28,137.176
CZE,Czechia,1532129.0,2021-03-29,15.66,137.176
CZE,Czechia,1532129.0,2021-03-30,16.1,137.176
CZE,Czechia,1532129.0,2021-03-31,16.58,137.176
CZE,Czechia,1532129.0,2021-04-01,17.13,137.176
CZE,Czechia,1532129.0,2021-04-02,17.32,137.176
CZE,Czechia,1532129.0,2021-04-03,17.46,137.176
CZE,Czechia,1569666.0,2021-04-04,17.57,137.176
CZE,Czechia,1569666.0,2021-04-05,17.66,137.176
CZE,Czechia,1569666.0,2021-04-06,18.09,137.176
CZE,Czechia,1569666.0,2021-04-07,18.53,137.176
CZE,Czechia,1569666.0,2021-04-08,19.19,137.176
CZE,Czechia,1569666.0,2021-04-09,19.86,137.176
CZE,Czechia,1569666.0,2021-04-10,20.15,137.176
CZE,Czechia,1598560.0,2021-04-11,20.34,137.176
CZE,Czechia,1598560.0,2021-04-12,20.94,137.176
CZE,Czechia,1598560.0,2021-04-13,21.54,137.176
CZE,Czechia,1598560.0,2021-04-14,22.17,137.176
CZE,Czechia,1598560.0,2021-04-15,22.87,137.176
CZE,Czechia,1598560.0,2021-04-16,23.54,137.176
CZE,Czechia,1598560.0,2021-04-17,23.79,137.176
CZE,Czechia,1620738.0,2021-04-18,23.96,137.176
CZE,Czechia,1620738.0,2021-04-19,24.52,137.176
CZE,Czechia,1620738.0,2021-04-20,25.08,137.176
CZE,Czechia,1620738.0,2021-04-21,25.67,137.176
CZE,Czechia,1620738.0,2021-04-22,26.36,137.176
CZE,Czechia,1620738.0,2021-04-23,26.95,137.176
CZE,Czechia,1620738.0,2021-04-24,27.17,137.176
CZE,Czechia,1638566.0,2021-04-25,27.34,137.176
CZE,Czechia,1638566.0,2021-04-26,27.88,137.176
CZE,Czechia,1638566.0,2021-04-27,28.46,137.176
CZE,Czechia,1638566.0,2021-04-28,29.14,137.176
CZE,Czechia,1638566.0,2021-04-29,29.9,137.176
CZE,Czechia,1638566.0,2021-04-30,30.57,137.176
CZE,Czechia,1638566.0,2021-05-01,30.79,137.176
CZE,Czechia,1653639.0,2021-05-02,30.99,137.176
CZE,Czechia,1653639.0,2021-05-03,31.67,137.176
CZE,Czechia,1653639.0,2021-05-04,32.37,137.176
CZE,Czechia,1653639.0,2021-05-05,33.14,137.176
CZE,Czechia,1653639.0,2021-05-06,33.99,137.176
CZE,Czechia,1653639.0,2021-05-07,34.81,137.176
CZE,Czechia,1653639.0,2021-05-08,35.1,137.176
CZE,Czechia,1664863.0,2021-05-09,35.34,137.176
CZE,Czechia,1664863.0,2021-05-10,36.09,137.176
CZE,Czechia,1664863.0,2021-05-11,36.88,137.176
CZE,Czechia,1664863.0,2021-05-12,37.72,137.176
CZE,Czechia,1664863.0,2021-05-13,38.59,137.176
CZE,Czechia,1664863.0,2021-05-14,39.41,137.176
CZE,Czechia,1664863.0,2021-05-15,39.74,137.176
CZE,Czechia,1672845.0,2021-05-16,40.0,137.176
CZE,Czechia,1672845.0,2021-05-17,40.74,137.176
CZE,Czechia,1672845.0,2021-05-18,41.55,137.176
CZE,Czechia,1672845.0,2021-05-19,42.42,137.176
CZE,Czechia,1672845.0,2021-05-20,43.38,137.176
CZE,Czechia,1672845.0,2021-05-21,44.29,137.176
CZE,Czechia,1672845.0,2021-05-22,44.7,137.176
CZE,Czechia,1678086.0,2021-05-23,45.0,137.176
CZE,Czechia,1678086.0,2021-05-24,45.76,137.176
CZE,Czechia,1678086.0,2021-05-25,46.58,137.176
CZE,Czechia,1678086.0,2021-05-26,47.56,137.176
CZE,Czechia,1678086.0,2021-05-27,48.58,137.176
CZE,Czechia,1678086.0,2021-05-28,49.59,137.176
CZE,Czechia,1678086.0,2021-05-29,50.03,137.176
CZE,Czechia,1681486.0,2021-05-30,50.39,137.176
CZE,Czechia,1681486.0,2021-05-31,51.35,137.176
CZE,Czechia,1681486.0,2021-06-01,52.36,137.176
CZE,Czechia,1681486.0,2021-06-02,53.45,137.176
CZE,Czechia,1681486.0,2021-06-03,54.55,137.176
CZE,Czechia,1681486.0,2021-06-04,55.67,137.176
CZE,Czechia,1681486.0,2021-06-05,56.18,137.176
CZE,Czechia,1683947.0,2021-06-06,56.58,137.176
CZE,Czechia,1683947.0,2021-06-07,57.68,137.176
CZE,Czechia,1683947.0,2021-06-08,58.79,137.176
CZE,Czechia,1683947.0,2021-06-09,59.94,137.176
CZE,Czechia,1683947.0,2021-06-10,61.1,137.176
CZE,Czechia,1683947.0,2021-06-11,62.23,137.176
CZE,Czechia,1683947.0,2021-06-12,62.73,137.176
CZE,Czechia,1685489.0,2021-06-13,63.14,137.176
CZE,Czechia,1685489.0,2021-06-14,64.23,137.176
CZE,Czechia,1685489.0,2021-06-15,65.33,137.176
CZE,Czechia,1685489.0,2021-06-16,66.46,137.176
CZE,Czechia,1685489.0,2021-06-17,67.61,137.176
CZE,Czechia,1685489.0,2021-06-18,68.76,137.176
CZE,Czechia,1685489.0,2021-06-19,69.25,137.176
CZE,Czechia,1686467.0,2021-06-20,69.64,137.176
CZE,Czechia,1686467.0,2021-06-21,70.69,137.176
CZE,Czechia,1686467.0,2021-06-22,71.77,137.176
CZE,Czechia,1686467.0,2021-06-23,72.87,137.176
CZE,Czechia,1686467.0,2021-06-24,73.99,137.176
CZE,Czechia,1686467.0,2021-06-25,75.09,137.176
CZE,Czechia,1686467.0,2021-06-26,75.58,137.176
CZE,Czechia,1687199.0,2021-06-27,75.97,137.176
CZE,Czechia,1687199.0,2021-06-28,77.04,137.176
CZE,Czechia,1687199.0,2021-06-29,78.13,137.176
CZE,Czechia,1687199.0,2021-06-30,79.24,137.176
CZE,Czechia,1687199.0,2021-07-01,80.32,137.176
CZE,Czechia,1687199.0,2021-07-02,81.37,137.176
CZE,Czechia,1687199.0,2021-07-03,81.74,137.176
CZE,Czechia,1688219.0,2021-07-04,82.02,137.176
CZE,Czechia,1688219.0,2021-07-05,82.34,137.176
CZE,Czechia,1688219.0,2021-07-06,82.65,137.176
CZE,Czechia,1688219.0,2021-07-07,83.64,137.176
CZE,Czechia,1688219.0,2021-07-08,84.55,137.176
CZE,Czechia,1688219.0,2021-07-09,85.47,137.176
CZE,Czechia,1688219.0,2021-07-10,85.83,137.176
CZE,Czechia,1689612.0,2021-07-11,86.13,137.176
CZE,Czechia,1689612.0,2021-07-12,87.04,137.176
CZE,Czechia,1689612.0,2021-07-13,87.94,137.176
CZE,Czechia,1689612.0,2021-07-14,88.85,137.176
CZE,Czechia,1689612.0,2021-07-15,89.74,137.176
CZE,Czechia,1689612.0,2021-07-16,90.67,137.176
CZE,Czechia,1689612.0,2021-07-17,91.05,137.176
CZE,Czechia,1691312.0,2021-07-18,91.38,137.176
CZE,Czechia,1691312.0,2021-07-19,92.22,137.176
CZE,Czechia,1691312.0,2021-07-20,93.05,137.176
CZE,Czechia,1691312.0,2021-07-21,93.85,137.176
CZE,Czechia,1691312.0,2021-07-22,94.59,137.176
CZE,Czechia,1691312.0,2021-07-23,95.31,137.176
CZE,Czechia,1691312.0,2021-07-24,95.63,137.176
CZE,Czechia,1692771.0,2021-07-25,95.9,137.176
CZE,Czechia,1692771.0,2021-07-26,96.56,137.176
CZE,Czechia,1692771.0,2021-07-27,97.19,137.176
CZE,Czechia,1692771.0,2021-07-28,97.8,137.176
CZE,Czechia,1692771.0,2021-07-29,98.37,137.176
CZE,Czechia,1692771.0,2021-07-30,98.97,137.176
CZE,Czechia,1692771.0,2021-07-31,99.22,137.176
CZE,Czechia,1694023.0,2021-08-01,99.43,137.176
CZE,Czechia,1694023.0,2021-08-02,99.94,137.176
CZE,Czechia,1694023.0,2021-08-03,100.44,137.176
CZE,Czechia,1694023.0,2021-08-04,100.92,137.176
CZE,Czechia,1694023.0,2021-08-05,101.43,137.176
CZE,Czechia,1694023.0,2021-08-06,101.97,137.176
CZE,Czechia,1694023.0,2021-08-07,102.19,137.176
CZE,Czechia,1695239.0,2021-08-08,102.37,137.176
CZE,Czechia,1695239.0,2021-08-09,102.9,137.176
CZE,Czechia,1695239.0,2021-08-10,103.37,137.176
CZE,Czechia,1695239.0,2021-08-11,103.87,137.176
CZE,Czechia,1695239.0,2021-08-12,104.31,137.176
CZE,Czechia,1695239.0,2021-08-13,104.77,137.176
CZE,Czechia,1695239.0,2021-08-14,104.9,137.176
CZE,Czechia,1696595.0,2021-08-15,105.02,137.176
CZE,Czechia,1696595.0,2021-08-16,105.42,137.176
CZE,Czechia,1696595.0,2021-08-17,105.75,137.176
CZE,Czechia,1696595.0,2021-08-18,106.19,137.176
CZE,Czechia,1696595.0,2021-08-19,106.62,137.176
CZE,Czechia,1696595.0,2021-08-20,107.09,137.176
CZE,Czechia,1696595.0,2021-08-21,107.23,137.176
CZE,Czechia,1697917.0,2021-08-22,107.36,137.176
CZE,Czechia,1697917.0,2021-08-23,107.81,137.176
CZE,Czechia,1697917.0,2021-08-24,108.2,137.176
CZE,Czechia,1697917.0,2021-08-25,108.54,137.176
CZE,Czechia,1697917.0,2021-08-26,108.85,137.176
CZE,Czechia,1697917.0,2021-08-27,109.18,137.176
CZE,Czechia,1697917.0,2021-08-28,109.26,137.176
CZE,Czechia,1699312.0,2021-08-29,109.34,137.176
CZE,Czechia,1699312.0,2021-08-30,109.62,137.176
CZE,Czechia,1699312.0,2021-08-31,109.85,137.176
CZE,Czechia,1699312.0,2021-09-01,110.02,137.176
CZE,Czechia,1699312.0,2021-09-02,110.21,137.176
CZE,Czechia,1699312.0,2021-09-03,110.43,137.176
CZE,Czechia,1699312.0,2021-09-04,110.48,137.176
CZE,Czechia,1701053.0,2021-09-05,110.52,137.176
CZE,Czechia,1701053.0,2021-09-06,110.69,137.176
CZE,Czechia,1701053.0,2021-09-07,110.82,137.176
CZE,Czechia,1701053.0,2021-09-08,110.96,137.176
CZE,Czechia,1701053.0,2021-09-09,111.1,137.176
CZE,Czechia,1701053.0,2021-09-10,111.28,137.176
CZE,Czechia,1701053.0,2021-09-11,111.32,137.176
CZE,Czechia,1703727.0,2021-09-12,111.34,137.176
CZE,Czechia,1703727.0,2021-09-13,111.47,137.176
CZE,Czechia,1703727.0,2021-09-14,111.6,137.176
CZE,Czechia,1703727.0,2021-09-15,111.72,137.176
CZE,Czechia,1703727.0,2021-09-16,111.83,137.176
CZE,Czechia,1703727.0,2021-09-17,111.98,137.176
CZE,Czechia,1703727.0,2021-09-18,112.01,137.176
CZE,Czechia,1706831.0,2021-09-19,112.03,137.176
CZE,Czechia,1706831.0,2021-09-20,112.14,137.176
CZE,Czechia,1706831.0,2021-09-21,112.25,137.176
CZE,Czechia,1706831.0,2021-09-22,112.33,137.176
CZE,Czechia,1706831.0,2021-09-23,112.44,137.176
CZE,Czechia,1706831.0,2021-09-24,112.58,137.176
CZE,Czechia,1706831.0,2021-09-25,112.61,137.176
CZE,Czechia,1710171.0,2021-09-26,112.63,137.176
CZE,Czechia,1710171.0,2021-09-27,112.72,137.176
CZE,Czechia,1710171.0,2021-09-28,112.73,137.176
CZE,Czechia,1710171.0,2021-09-29,112.84,137.176
CZE,Czechia,1710171.0,2021-09-30,112.96,137.176
CZE,Czechia,1710171.0,2021-10-01,113.08,137.176
CZE,Czechia,1710171.0,2021-10-02,113.1,137.176
CZE,Czechia,1714696.0,2021-10-03,113.12,137.176
CZE,Czechia,1714696.0,2021-10-04,113.21,137.176
CZE,Czechia,1714696.0,2021-10-05,113.3,137.176
CZE,Czechia,1714696.0,2021-10-06,113.4,137.176
CZE,Czechia,1714696.0,2021-10-07,113.49,137.176
CZE,Czechia,1714696.0,2021-10-08,113.63,137.176
CZE,Czechia,1714696.0,2021-10-09,113.66,137.176
CZE,Czechia,1720837.0,2021-10-10,113.67,137.176
CZE,Czechia,1720837.0,2021-10-11,113.76,137.176
CZE,Czechia,1720837.0,2021-10-12,113.85,137.176
CZE,Czechia,1720837.0,2021-10-13,113.96,137.176
CZE,Czechia,1720837.0,2021-10-14,114.08,137.176
CZE,Czechia,1720837.0,2021-10-15,114.22,137.176
CZE,Czechia,1720837.0,2021-10-16,114.26,137.176
CZE,Czechia,1730234.0,2021-10-17,114.28,137.176
CZE,Czechia,1730234.0,2021-10-18,114.42,137.176
CZE,Czechia,1730234.0,2021-10-19,114.57,137.176
CZE,Czechia,1730234.0,2021-10-20,114.78,137.176
CZE,Czechia,1730234.0,2021-10-21,115.06,137.176
CZE,Czechia,1730234.0,2021-10-22,115.37,137.176
CZE,Czechia,1730234.0,2021-10-23,115.45,137.176
CZE,Czechia,1751258.0,2021-10-24,115.51,137.176
CZE,Czechia,1751258.0,2021-10-25,115.82,137.176
CZE,Czechia,1751258.0,2021-10-26,116.17,137.176
CZE,Czechia,1751258.0,2021-10-27,116.59,137.176
CZE,Czechia,1751258.0,2021-10-28,116.67,137.176
CZE,Czechia,1751258.0,2021-10-29,117.03,137.176
CZE,Czechia,1751258.0,2021-10-30,117.12,137.176
CZE,Czechia,1785562.0,2021-10-31,117.2,137.176
CZE,Czechia,1785562.0,2021-11-01,117.58,137.176
CZE,Czechia,1785562.0,2021-11-02,117.99,137.176
CZE,Czechia,1785562.0,2021-11-03,118.48,137.176
CZE,Czechia,1785562.0,2021-11-04,118.98,137.176
CZE,Czechia,1785562.0,2021-11-05,119.53,137.176
CZE,Czechia,1785562.0,2021-11-06,119.67,137.176
CZE,Czechia,1840275.0,2021-11-07,119.76,137.176
CZE,Czechia,1840275.0,2021-11-08,120.19,137.176
CZE,Czechia,1840275.0,2021-11-09,120.62,137.176
CZE,Czechia,1840275.0,2021-11-10,121.08,137.176
